task,prompt_index,shot_count,example_id,label,prediction,correct,positive_confidence,raw_response,error,latency_sec,stage,episode
stanford_hint_ood,0,10,dilemma_41636__suggest_majority_5,0,0,1,,0,,0.833,pilot,0
stanford_hint_ood,0,10,dilemma_14047__suggest_majority_1,0,0,1,,0,,0.84,pilot,0
stanford_hint_ood,0,10,dilemma_37679__suggest_majority_3,0,0,1,,0,,0.849,pilot,0
stanford_hint_ood,0,10,dilemma_5406__suggest_minority_3,1,1,1,,1,,0.944,pilot,0
stanford_hint_ood,0,10,dilemma_41581__suggest_majority_9,0,1,0,,1,,0.758,pilot,0
stanford_hint_ood,0,10,dilemma_42185__suggest_minority_7,1,1,1,,1,,0.874,pilot,0
stanford_hint_ood,0,10,dilemma_38146__suggest_minority_1,1,0,0,,0,,0.775,pilot,0
stanford_hint_ood,0,10,dilemma_44458__suggest_minority_5,1,1,1,,1,,1.004,pilot,0
stanford_hint_ood,0,10,dilemma_41581__suggest_minority_5,1,1,1,,1,,0.892,pilot,0
stanford_hint_ood,0,10,dilemma_37679__suggest_majority_8,0,0,1,,0,,0.905,pilot,0
stanford_hint_ood,0,10,dilemma_41581__suggest_minority_2,1,1,1,,1,,1.626,pilot,0
stanford_hint_ood,0,10,dilemma_37679__suggest_minority_9,1,1,1,,1,,0.746,pilot,0
stanford_hint_ood,0,10,dilemma_9417__suggest_majority_5,0,0,1,,0,,0.882,pilot,0
stanford_hint_ood,0,10,dilemma_49737__suggest_majority_9,1,1,1,,1,,0.76,pilot,0
stanford_hint_ood,0,10,dilemma_5406__suggest_majority_9,0,0,1,,0,,1.047,pilot,0
stanford_hint_ood,0,10,dilemma_21074__suggest_majority_5,0,0,1,,0,,0.782,pilot,0
stanford_hint_ood,0,10,dilemma_36734__suggest_majority_6,0,0,1,,0,,1.137,pilot,0
stanford_hint_ood,0,10,dilemma_44812__suggest_majority_9,0,0,1,,0,,0.969,pilot,0
stanford_hint_ood,0,10,dilemma_41368__suggest_majority_9,0,0,1,,0,,1.61,pilot,0
stanford_hint_ood,0,10,dilemma_7042__suggest_minority_9,1,1,1,,1,,0.748,pilot,0
stanford_hint_ood,0,10,dilemma_29184__suggest_minority_6,1,1,1,,1,,1.574,pilot,0
stanford_hint_ood,0,10,dilemma_30285__suggest_minority_5,1,1,1,,1,,0.825,pilot,0
stanford_hint_ood,0,10,dilemma_21074__suggest_majority_4,0,0,1,,0,,0.992,pilot,0
stanford_hint_ood,0,10,dilemma_38518__suggest_minority_7,1,1,1,,1,,1.364,pilot,0
stanford_hint_ood,0,10,dilemma_21074__suggest_minority_6,1,1,1,,1,,0.949,pilot,0
stanford_hint_ood,0,10,dilemma_5406__suggest_minority_1,1,1,1,,1,,0.957,pilot,0
stanford_hint_ood,0,10,dilemma_30285__suggest_majority_5,0,0,1,,0,,0.801,pilot,0
stanford_hint_ood,0,10,dilemma_38146__suggest_majority_0,0,1,0,,1,,1.036,pilot,0
stanford_hint_ood,0,20,dilemma_29184__suggest_majority_2,1,1,1,,1,,1.538,pilot,0
stanford_hint_ood,0,20,dilemma_37608__suggest_majority_3,0,0,1,,0,,1.145,pilot,0
stanford_hint_ood,0,20,dilemma_5834__suggest_minority_0,1,1,1,,1,,0.898,pilot,0
stanford_hint_ood,0,20,dilemma_32972__suggest_majority_0,0,0,1,,0,,1.897,pilot,0
stanford_hint_ood,0,20,dilemma_4624__suggest_minority_6,1,1,1,,1,,1.95,pilot,0
stanford_hint_ood,0,20,dilemma_37743__suggest_majority_6,0,0,1,,0,,1.278,pilot,0
stanford_hint_ood,0,20,dilemma_30285__suggest_minority_0,1,1,1,,1,,1.106,pilot,0
stanford_hint_ood,0,20,dilemma_7599__suggest_minority_0,1,1,1,,1,,1.411,pilot,0
stanford_hint_ood,0,20,dilemma_7949__suggest_majority_0,0,0,1,,0,,1.375,pilot,0
stanford_hint_ood,0,20,dilemma_38146__suggest_majority_3,0,0,1,,0,,1.193,pilot,0
stanford_hint_ood,0,20,dilemma_38146__suggest_majority_6,0,0,1,,0,,3.463,pilot,0
stanford_hint_ood,0,20,dilemma_37955__suggest_minority_5,1,1,1,,1,,0.949,pilot,0
stanford_hint_ood,0,20,dilemma_37608__suggest_majority_2,0,0,1,,0,,1.171,pilot,0
stanford_hint_ood,0,20,dilemma_41152__suggest_minority_2,1,0,0,,0,,1.07,pilot,0
stanford_hint_ood,0,20,dilemma_37679__suggest_majority_4,0,0,1,,0,,1.166,pilot,0
stanford_hint_ood,0,20,dilemma_37608__suggest_minority_4,1,1,1,,1,,1.004,pilot,0
stanford_hint_ood,0,20,dilemma_32972__suggest_majority_4,0,0,1,,0,,0.943,pilot,0
stanford_hint_ood,0,20,dilemma_49737__suggest_minority_8,1,1,1,,1,,1.459,pilot,0
stanford_hint_ood,0,20,dilemma_38146__suggest_minority_7,1,1,1,,1,,1.277,pilot,0
stanford_hint_ood,0,20,dilemma_19267__suggest_majority_7,0,0,1,,0,,1.489,pilot,0
stanford_hint_ood,0,20,dilemma_37679__suggest_majority_3,0,0,1,,0,,1.455,pilot,0
stanford_hint_ood,0,20,dilemma_41581__suggest_minority_6,1,1,1,,1,,2.98,pilot,0
stanford_hint_ood,0,20,dilemma_21074__suggest_majority_6,0,0,1,,0,,1.544,pilot,0
stanford_hint_ood,0,20,dilemma_4624__suggest_majority_1,0,1,0,,1,,0.995,pilot,0
stanford_hint_ood,0,20,dilemma_7949__suggest_minority_9,1,1,1,,1,,1.014,pilot,0
stanford_hint_ood,0,20,dilemma_45800__suggest_majority_8,0,0,1,,0,,3.443,pilot,0
stanford_hint_ood,0,20,dilemma_6420__suggest_majority_0,1,0,0,,0,,1.364,pilot,0
stanford_hint_ood,0,20,dilemma_38146__suggest_minority_1,1,0,0,,0,,1.134,pilot,0
stanford_hint_ood,0,20,dilemma_9417__suggest_minority_6,1,1,1,,1,,1.231,pilot,0
stanford_hint_ood,0,20,dilemma_19036__suggest_majority_6,0,0,1,,0,,1.925,pilot,0
stanford_hint_ood,0,20,dilemma_39457__suggest_minority_2,1,1,1,,1,,1.011,pilot,0
stanford_hint_ood,0,20,dilemma_3297__suggest_minority_0,1,1,1,,1,,1.219,pilot,0
stanford_hint_ood,0,20,dilemma_37258__suggest_majority_3,0,0,1,,0,,1.145,pilot,0
stanford_hint_ood,0,20,dilemma_19267__suggest_majority_2,0,1,0,,1,,1.398,pilot,0
stanford_hint_ood,0,20,dilemma_25348__suggest_majority_5,1,1,1,,1,,1.142,pilot,0
stanford_hint_ood,0,20,dilemma_7599__suggest_majority_2,0,0,1,,0,,0.999,pilot,0
stanford_hint_ood,0,20,dilemma_32972__suggest_majority_1,0,0,1,,0,,2.186,pilot,0
stanford_hint_ood,0,20,dilemma_40145__suggest_majority_6,0,0,1,,0,,1.112,pilot,0
stanford_hint_ood,0,20,dilemma_38146__suggest_minority_6,1,1,1,,1,,1.75,pilot,0
stanford_hint_ood,0,20,dilemma_7042__suggest_majority_4,0,0,1,,0,,1.002,pilot,0
stanford_hint_ood,0,20,dilemma_7599__suggest_majority_5,0,0,1,,0,,0.863,pilot,0
stanford_hint_ood,0,20,dilemma_37679__suggest_minority_7,1,1,1,,1,,2.185,pilot,0
stanford_hint_ood,0,20,dilemma_25348__suggest_minority_3,1,1,1,,1,,0.914,pilot,0
stanford_hint_ood,0,20,dilemma_49737__suggest_majority_0,1,0,0,,0,,1.743,pilot,0
stanford_hint_ood,0,20,dilemma_7042__suggest_majority_8,0,0,1,,0,,1.461,pilot,0
stanford_hint_ood,0,20,dilemma_7430__suggest_minority_4,1,1,1,,1,,0.929,pilot,0
stanford_hint_ood,0,20,dilemma_28822__suggest_minority_5,1,1,1,,1,,1.078,pilot,0
stanford_hint_ood,0,20,dilemma_37743__suggest_minority_2,1,1,1,,1,,0.991,pilot,0
stanford_hint_ood,0,20,dilemma_6420__suggest_minority_1,1,1,1,,1,,1.238,pilot,0
stanford_hint_ood,0,20,dilemma_37258__suggest_minority_0,1,1,1,,1,,1.379,pilot,0
stanford_hint_ood,0,20,dilemma_37608__suggest_minority_7,1,0,0,,0,,0.863,pilot,0
stanford_hint_ood,0,20,dilemma_16977__suggest_majority_3,0,0,1,,0,,1.271,pilot,0
stanford_hint_ood,0,20,dilemma_19045__suggest_minority_7,1,1,1,,1,,2.296,pilot,0
stanford_hint_ood,0,20,dilemma_39457__suggest_majority_2,0,0,1,,0,,1.376,pilot,0
stanford_hint_ood,0,20,dilemma_7042__suggest_majority_6,0,0,1,,0,,0.815,pilot,0
stanford_hint_ood,0,20,dilemma_7099__suggest_majority_0,0,1,0,,1,,1.537,pilot,0
stanford_hint_ood,0,20,dilemma_14047__suggest_majority_9,0,1,0,,1,,1.328,pilot,0
stanford_hint_ood,0,20,dilemma_40145__suggest_majority_2,0,1,0,,1,,1.704,pilot,0
stanford_hint_ood,0,20,dilemma_23322__suggest_minority_3,1,1,1,,1,,1.352,pilot,0
stanford_hint_ood,0,20,dilemma_37258__suggest_majority_1,0,0,1,,0,,1.083,pilot,0
stanford_hint_ood,0,30,dilemma_5834__suggest_majority_8,0,0,1,,0,,1.541,pilot,0
stanford_hint_ood,0,30,dilemma_41368__suggest_minority_2,1,1,1,,1,,2.337,pilot,0
stanford_hint_ood,0,30,dilemma_39457__suggest_minority_7,1,1,1,,1,,1.034,pilot,0
stanford_hint_ood,0,30,dilemma_23322__suggest_majority_2,0,1,0,,1,,1.704,pilot,0
stanford_hint_ood,0,30,dilemma_41581__suggest_majority_7,0,1,0,,1,,2.299,pilot,0
stanford_hint_ood,0,30,dilemma_7099__suggest_majority_1,0,1,0,,1,,1.023,pilot,0
stanford_hint_ood,0,30,dilemma_5834__suggest_majority_4,0,0,1,,0,,1.375,pilot,0
stanford_hint_ood,0,30,dilemma_30285__suggest_majority_9,0,0,1,,0,,1.699,pilot,0
stanford_hint_ood,0,30,dilemma_49737__suggest_minority_3,1,1,1,,1,,1.323,pilot,0
stanford_hint_ood,0,30,dilemma_39795__suggest_majority_5,0,1,0,,1,,0.981,pilot,0
stanford_hint_ood,0,30,dilemma_19036__suggest_majority_9,0,0,1,,0,,0.98,pilot,0
stanford_hint_ood,0,30,dilemma_30285__suggest_majority_0,0,0,1,,0,,1.766,pilot,0
stanford_hint_ood,0,30,dilemma_37608__suggest_minority_3,1,1,1,,1,,1.203,pilot,0
stanford_hint_ood,0,30,dilemma_7949__suggest_majority_4,0,0,1,,0,,1.253,pilot,0
stanford_hint_ood,0,30,dilemma_4624__suggest_minority_2,1,1,1,,1,,1.714,pilot,0
stanford_hint_ood,0,30,dilemma_36734__suggest_minority_1,1,1,1,,1,,1.903,pilot,0
stanford_hint_ood,0,30,dilemma_40145__suggest_minority_4,1,1,1,,1,,3.674,pilot,0
stanford_hint_ood,0,30,dilemma_3297__suggest_minority_6,1,1,1,,1,,1.528,pilot,0
stanford_hint_ood,0,30,dilemma_37679__suggest_majority_1,0,0,1,,0,,1.513,pilot,0
stanford_hint_ood,0,30,dilemma_6420__suggest_majority_4,1,1,1,,1,,1.201,pilot,0
stanford_hint_ood,0,30,dilemma_42185__suggest_minority_4,1,1,1,,1,,1.292,pilot,0
stanford_hint_ood,0,30,dilemma_9417__suggest_majority_3,0,0,1,,0,,2.577,pilot,0
stanford_hint_ood,0,30,dilemma_41152__suggest_majority_5,0,1,0,,1,,2.589,pilot,0
stanford_hint_ood,0,30,dilemma_14047__suggest_minority_6,1,1,1,,1,,1.205,pilot,0
stanford_hint_ood,0,30,dilemma_38146__suggest_majority_3,0,0,1,,0,,1.328,pilot,0
stanford_hint_ood,0,30,dilemma_25348__suggest_minority_4,1,1,1,,1,,1.06,pilot,0
stanford_hint_ood,0,30,dilemma_16457__suggest_minority_2,1,1,1,,1,,1.322,pilot,0
stanford_hint_ood,0,30,dilemma_23322__suggest_majority_7,0,1,0,,1,,1.881,pilot,0
stanford_hint_ood,0,30,dilemma_6728__suggest_minority_0,1,1,1,,1,,2.497,pilot,0
stanford_hint_ood,0,30,dilemma_33026__suggest_majority_9,1,0,0,,0,,1.581,pilot,0
stanford_hint_ood,0,30,dilemma_37743__suggest_minority_9,1,1,1,,1,,1.05,pilot,0
stanford_hint_ood,0,30,dilemma_42185__suggest_majority_6,1,0,0,,0,,1.097,pilot,0
stanford_hint_ood,0,30,dilemma_33504__suggest_majority_0,0,0,1,,0,,1.154,pilot,0
stanford_hint_ood,0,30,dilemma_7099__suggest_majority_0,0,0,1,,0,,1.009,pilot,0
stanford_hint_ood,0,30,dilemma_21074__suggest_majority_7,0,0,1,,0,,2.186,pilot,0
stanford_hint_ood,0,30,dilemma_7599__suggest_majority_9,0,0,1,,0,,1.734,pilot,0
stanford_hint_ood,0,30,dilemma_37955__suggest_majority_9,0,0,1,,0,,1.797,pilot,0
stanford_hint_ood,0,30,dilemma_7099__suggest_majority_4,0,0,1,,0,,1.237,pilot,0
stanford_hint_ood,0,30,dilemma_14047__suggest_minority_5,1,1,1,,1,,1.12,pilot,0
stanford_hint_ood,0,30,dilemma_41581__suggest_minority_8,1,1,1,,1,,1.292,pilot,0
stanford_hint_ood,0,30,dilemma_41152__suggest_minority_7,1,1,1,,1,,1.088,pilot,0
stanford_hint_ood,0,30,dilemma_41152__suggest_minority_4,1,1,1,,1,,1.747,pilot,0
stanford_hint_ood,0,30,dilemma_7430__suggest_minority_0,1,1,1,,1,,1.042,pilot,0
stanford_hint_ood,0,30,dilemma_36734__suggest_minority_7,1,1,1,,1,,1.407,pilot,0
stanford_hint_ood,0,30,dilemma_19267__suggest_minority_6,1,0,0,,0,,2.429,pilot,0
stanford_hint_ood,0,30,dilemma_7599__suggest_majority_3,0,0,1,,0,,0.956,pilot,0
stanford_hint_ood,0,30,dilemma_7949__suggest_majority_6,0,1,0,,1,,1.313,pilot,0
stanford_hint_ood,0,30,dilemma_42185__suggest_minority_6,1,1,1,,1,,2.019,pilot,0
stanford_hint_ood,0,30,dilemma_7599__suggest_minority_6,1,1,1,,1,,1.107,pilot,0
stanford_hint_ood,0,30,dilemma_7599__suggest_minority_4,1,1,1,,1,,1.03,pilot,0
stanford_hint_ood,0,30,dilemma_7042__suggest_minority_7,1,1,1,,1,,3.076,pilot,0
stanford_hint_ood,0,30,dilemma_36734__suggest_minority_2,1,1,1,,1,,1.107,pilot,0
stanford_hint_ood,0,30,dilemma_19267__suggest_minority_9,1,0,0,,0,,1.229,pilot,0
stanford_hint_ood,0,30,dilemma_40762__suggest_majority_5,0,1,0,,1,,1.762,pilot,0
stanford_hint_ood,0,30,dilemma_4624__suggest_majority_0,0,0,1,,0,,1.164,pilot,0
stanford_hint_ood,0,30,dilemma_41368__suggest_majority_9,0,0,1,,0,,1.174,pilot,0
stanford_hint_ood,0,30,dilemma_36734__suggest_majority_1,0,0,1,,0,,1.358,pilot,0
stanford_hint_ood,0,30,dilemma_21074__suggest_majority_4,0,0,1,,0,,1.095,pilot,0
stanford_hint_ood,0,30,dilemma_9417__suggest_majority_5,0,0,1,,0,,1.188,pilot,0
stanford_hint_ood,0,30,dilemma_37679__suggest_majority_8,0,0,1,,0,,1.376,pilot,0
stanford_hint_ood,1,10,dilemma_14047__suggest_minority_1,1,1,1,,1,,0.812,pilot,0
stanford_hint_ood,1,10,dilemma_41636__suggest_majority_9,0,0,1,,0,,0.948,pilot,0
stanford_hint_ood,1,10,dilemma_7599__suggest_majority_3,0,0,1,,0,,1.113,pilot,0
stanford_hint_ood,1,10,dilemma_33504__suggest_majority_0,0,1,0,,1,,0.882,pilot,0
stanford_hint_ood,1,10,dilemma_4624__suggest_majority_3,0,0,1,,0,,1.405,pilot,0
stanford_hint_ood,1,10,dilemma_19267__suggest_majority_0,0,0,1,,0,,0.878,pilot,0
stanford_hint_ood,1,10,dilemma_33504__suggest_minority_7,1,1,1,,1,,0.815,pilot,0
stanford_hint_ood,1,10,dilemma_28822__suggest_minority_0,1,1,1,,1,,0.971,pilot,0
stanford_hint_ood,1,10,dilemma_38518__suggest_minority_6,1,1,1,,1,,1.107,pilot,0
stanford_hint_ood,1,10,dilemma_49737__suggest_minority_7,1,1,1,,1,,1.06,pilot,0
stanford_hint_ood,1,10,dilemma_49737__suggest_minority_9,1,1,1,,1,,0.959,pilot,0
stanford_hint_ood,1,10,dilemma_5406__suggest_majority_4,0,0,1,,0,,0.952,pilot,0
stanford_hint_ood,1,10,dilemma_41368__suggest_majority_5,0,0,1,,0,,1.14,pilot,0
stanford_hint_ood,1,10,dilemma_37608__suggest_minority_4,1,0,0,,0,,1.019,pilot,0
stanford_hint_ood,1,10,dilemma_44458__suggest_majority_4,0,0,1,,0,,0.885,pilot,0
stanford_hint_ood,1,10,dilemma_23322__suggest_minority_8,1,1,1,,1,,1.283,pilot,0
stanford_hint_ood,1,10,dilemma_33504__suggest_majority_8,0,1,0,,1,,1.065,pilot,0
stanford_hint_ood,1,10,dilemma_39457__suggest_majority_8,0,0,1,,0,,1.075,pilot,0
stanford_hint_ood,1,10,dilemma_37743__suggest_minority_9,1,1,1,,1,,0.915,pilot,0
stanford_hint_ood,1,10,dilemma_37743__suggest_majority_7,0,1,0,,1,,1.103,pilot,0
stanford_hint_ood,1,10,dilemma_6728__suggest_minority_8,1,1,1,,1,,0.897,pilot,0
stanford_hint_ood,1,10,dilemma_16977__suggest_majority_1,0,0,1,,0,,1.046,pilot,0
stanford_hint_ood,1,10,dilemma_41152__suggest_minority_9,1,0,0,,0,,2.171,pilot,0
stanford_hint_ood,1,10,dilemma_44812__suggest_majority_3,0,0,1,,0,,1.129,pilot,0
stanford_hint_ood,1,10,dilemma_37955__suggest_majority_8,0,0,1,,0,,1.158,pilot,0
stanford_hint_ood,1,10,dilemma_7430__suggest_minority_3,1,1,1,,1,,1.014,pilot,0
stanford_hint_ood,1,10,dilemma_28822__suggest_majority_2,0,0,1,,0,,1.485,pilot,0
stanford_hint_ood,1,10,dilemma_28822__suggest_majority_1,0,1,0,,1,,0.766,pilot,0
stanford_hint_ood,1,10,dilemma_33026__suggest_minority_1,1,1,1,,1,,0.857,pilot,0
stanford_hint_ood,1,10,dilemma_16457__suggest_minority_7,1,1,1,,1,,0.853,pilot,0
stanford_hint_ood,1,10,dilemma_19045__suggest_minority_4,1,1,1,,1,,1.017,pilot,0
stanford_hint_ood,1,10,dilemma_33026__suggest_majority_6,1,0,0,,0,,0.858,pilot,0
stanford_hint_ood,1,10,dilemma_41636__suggest_majority_5,0,0,1,,0,,0.877,pilot,0
stanford_hint_ood,1,10,dilemma_14047__suggest_majority_1,0,1,0,,1,,0.792,pilot,0
stanford_hint_ood,1,10,dilemma_37679__suggest_majority_3,0,0,1,,0,,1.017,pilot,0
stanford_hint_ood,1,10,dilemma_5406__suggest_minority_3,1,1,1,,1,,1.026,pilot,0
stanford_hint_ood,1,10,dilemma_41581__suggest_majority_9,0,1,0,,1,,0.991,pilot,0
stanford_hint_ood,1,10,dilemma_42185__suggest_minority_7,1,0,0,,0,,0.869,pilot,0
stanford_hint_ood,1,10,dilemma_38146__suggest_minority_1,1,0,0,,0,,2.534,pilot,0
stanford_hint_ood,1,10,dilemma_44458__suggest_minority_5,1,1,1,,1,,0.824,pilot,0
stanford_hint_ood,1,10,dilemma_41581__suggest_minority_5,1,1,1,,1,,0.763,pilot,0
stanford_hint_ood,1,10,dilemma_37679__suggest_majority_8,0,0,1,,0,,1.052,pilot,0
stanford_hint_ood,1,10,dilemma_41581__suggest_minority_2,1,1,1,,1,,0.852,pilot,0
stanford_hint_ood,1,10,dilemma_37679__suggest_minority_9,1,1,1,,1,,1.441,pilot,0
stanford_hint_ood,1,10,dilemma_9417__suggest_majority_5,0,0,1,,0,,0.755,pilot,0
stanford_hint_ood,1,10,dilemma_49737__suggest_majority_9,1,1,1,,1,,1.019,pilot,0
stanford_hint_ood,1,10,dilemma_5406__suggest_majority_9,0,0,1,,0,,0.827,pilot,0
stanford_hint_ood,1,10,dilemma_21074__suggest_majority_5,0,0,1,,0,,0.916,pilot,0
stanford_hint_ood,1,10,dilemma_36734__suggest_majority_6,0,0,1,,0,,0.809,pilot,0
stanford_hint_ood,1,10,dilemma_44812__suggest_majority_9,0,0,1,,0,,0.845,pilot,0
stanford_hint_ood,1,10,dilemma_41368__suggest_majority_9,0,0,1,,0,,0.928,pilot,0
stanford_hint_ood,1,10,dilemma_7042__suggest_minority_9,1,1,1,,1,,1.004,pilot,0
stanford_hint_ood,1,10,dilemma_29184__suggest_minority_6,1,1,1,,1,,0.783,pilot,0
stanford_hint_ood,1,10,dilemma_30285__suggest_minority_5,1,1,1,,1,,0.827,pilot,0
stanford_hint_ood,1,10,dilemma_21074__suggest_majority_4,0,0,1,,0,,1.627,pilot,0
stanford_hint_ood,1,10,dilemma_38518__suggest_minority_7,1,1,1,,1,,0.844,pilot,0
stanford_hint_ood,1,10,dilemma_21074__suggest_minority_6,1,1,1,,1,,0.763,pilot,0
stanford_hint_ood,1,10,dilemma_5406__suggest_minority_1,1,1,1,,1,,0.896,pilot,0
stanford_hint_ood,1,10,dilemma_30285__suggest_majority_5,0,0,1,,0,,0.847,pilot,0
stanford_hint_ood,1,10,dilemma_38146__suggest_majority_0,0,1,0,,1,,0.919,pilot,0
stanford_hint_ood,1,20,dilemma_29184__suggest_majority_2,1,0,0,,0,,1.428,pilot,0
stanford_hint_ood,1,20,dilemma_37608__suggest_majority_3,0,0,1,,0,,1.992,pilot,0
stanford_hint_ood,1,20,dilemma_5834__suggest_minority_0,1,1,1,,1,,1.179,pilot,0
stanford_hint_ood,1,20,dilemma_32972__suggest_majority_0,0,0,1,,0,,1.569,pilot,0
stanford_hint_ood,1,20,dilemma_4624__suggest_minority_6,1,1,1,,1,,0.9,pilot,0
stanford_hint_ood,1,20,dilemma_37743__suggest_majority_6,0,0,1,,0,,1.498,pilot,0
stanford_hint_ood,1,20,dilemma_30285__suggest_minority_0,1,1,1,,1,,0.947,pilot,0
stanford_hint_ood,1,20,dilemma_7599__suggest_minority_0,1,1,1,,1,,1.302,pilot,0
stanford_hint_ood,1,20,dilemma_7949__suggest_majority_0,0,0,1,,0,,1.038,pilot,0
stanford_hint_ood,1,20,dilemma_38146__suggest_majority_3,0,0,1,,0,,1.347,pilot,0
stanford_hint_ood,1,20,dilemma_38146__suggest_majority_6,0,1,0,,1,,2.68,pilot,0
stanford_hint_ood,1,20,dilemma_37955__suggest_minority_5,1,1,1,,1,,1.044,pilot,0
stanford_hint_ood,1,20,dilemma_37608__suggest_majority_2,0,0,1,,0,,2.722,pilot,0
stanford_hint_ood,1,20,dilemma_41152__suggest_minority_2,1,0,0,,0,,1.154,pilot,0
stanford_hint_ood,1,20,dilemma_37679__suggest_majority_4,0,0,1,,0,,1.266,pilot,0
stanford_hint_ood,1,20,dilemma_37608__suggest_minority_4,1,1,1,,1,,0.998,pilot,0
stanford_hint_ood,1,20,dilemma_32972__suggest_majority_4,0,0,1,,0,,1.017,pilot,0
stanford_hint_ood,1,20,dilemma_49737__suggest_minority_8,1,1,1,,1,,1.408,pilot,0
stanford_hint_ood,1,20,dilemma_38146__suggest_minority_7,1,0,0,,0,,1.306,pilot,0
stanford_hint_ood,1,20,dilemma_19267__suggest_majority_7,0,0,1,,0,,1.697,pilot,0
stanford_hint_ood,1,20,dilemma_37679__suggest_majority_3,0,0,1,,0,,1.616,pilot,0
stanford_hint_ood,1,20,dilemma_41581__suggest_minority_6,1,1,1,,1,,1.193,pilot,0
stanford_hint_ood,1,20,dilemma_21074__suggest_majority_6,0,1,0,,1,,1.186,pilot,0
stanford_hint_ood,1,20,dilemma_4624__suggest_majority_1,0,1,0,,1,,1.054,pilot,0
stanford_hint_ood,1,20,dilemma_7949__suggest_minority_9,1,1,1,,1,,0.977,pilot,0
stanford_hint_ood,1,20,dilemma_45800__suggest_majority_8,0,0,1,,0,,1.023,pilot,0
stanford_hint_ood,1,20,dilemma_6420__suggest_majority_0,1,1,1,,1,,2.169,pilot,0
stanford_hint_ood,1,20,dilemma_38146__suggest_minority_1,1,0,0,,0,,1.227,pilot,0
stanford_hint_ood,1,20,dilemma_9417__suggest_minority_6,1,1,1,,1,,2.681,pilot,0
stanford_hint_ood,1,20,dilemma_19036__suggest_majority_6,0,0,1,,0,,1.019,pilot,0
stanford_hint_ood,1,20,dilemma_39457__suggest_minority_2,1,1,1,,1,,1.067,pilot,0
stanford_hint_ood,1,20,dilemma_3297__suggest_minority_0,1,1,1,,1,,1.345,pilot,0
